year,month,variable,value
1971,8,LBN,20.33333333
1971,9,LBN,19.23333333
1971,10,LBN,14.23333333
1971,11,LBN,10.53333333
1971,12,LBN,4.733333333
1972,1,LBN,3.3
1972,2,LBN,3.133333333
1972,3,LBN,7.133333333
1972,4,LBN,12.43333333
1972,5,LBN,14.16666667
1972,6,LBN,17.93333333
1972,7,LBN,19.4
1972,8,LBN,20.6
1972,9,LBN,19.16666667
1972,10,LBN,16.16666667
1972,11,LBN,10.36666667
1972,12,LBN,4.866666667
1973,1,LBN,3.633333333
1973,2,LBN,7.466666667
1973,3,LBN,7.233333333
1973,4,LBN,10.86666667
1973,5,LBN,14.9
1973,6,LBN,18.66666667
1973,7,LBN,21.4
1973,8,LBN,21.3
1973,9,LBN,19.66666667
1973,10,LBN,17.06666667
1973,11,LBN,9.133333333
1973,12,LBN,7.433333333
1974,1,LBN,2.366666667
1974,2,LBN,5.566666667
1974,3,LBN,8.733333333
1974,4,LBN,11.3
1974,5,LBN,15.4
1974,6,LBN,19.23333333
1974,7,LBN,20.33333333
1974,8,LBN,21.23333333
1974,9,LBN,18.4
1974,10,LBN,17.36666667
1974,11,LBN,12.56666667
1974,12,LBN,6.233333333
1975,1,LBN,4.433333333
1975,2,LBN,4.5
1975,3,LBN,8.433333333
1975,4,LBN,13.36666667
1975,5,LBN,14.76666667
1975,6,LBN,19.6
1975,7,LBN,21.13333333
1975,8,LBN,21.16666667
1975,9,LBN,18.56666667
1975,10,LBN,14.7
1975,11,LBN,10.56666667
1975,12,LBN,5.3
1976,1,LBN,5.133333333
1976,2,LBN,3.3
1976,3,LBN,6.266666667
1976,4,LBN,10.43333333
1976,5,LBN,14.66666667
1976,6,LBN,18.43333333
1976,7,LBN,19.93333333
1976,8,LBN,20.13333333
1976,9,LBN,18.33333333
1976,10,LBN,16.06666667
1976,11,LBN,11.83333333
1976,12,LBN,8
1977,1,LBN,3.233333333
1977,2,LBN,7.033333333
1977,3,LBN,6.966666667
1977,4,LBN,10.7
1977,5,LBN,15.4
1977,6,LBN,18.2
1977,7,LBN,20.83333333
1977,8,LBN,21.83333333
1977,9,LBN,18.76666667
1977,10,LBN,13.8
1977,11,LBN,11.13333333
1977,12,LBN,6.066666667
1978,1,LBN,5.433333333
1978,2,LBN,6.566666667
1978,3,LBN,7.833333333
1978,4,LBN,11.23333333
1978,5,LBN,16.7
1978,6,LBN,18.4
1978,7,LBN,22.2
1978,8,LBN,19.83333333
1978,9,LBN,18.23333333
1978,10,LBN,16.03333333
1978,11,LBN,8.766666667
1978,12,LBN,8.3
1979,1,LBN,5.266666667
1979,2,LBN,7.233333333
1979,3,LBN,8.233333333
1979,4,LBN,11.86666667
1979,5,LBN,15
1979,6,LBN,18.96666667
1979,7,LBN,20.53333333
1979,8,LBN,20.8
1979,9,LBN,19.4
1979,10,LBN,15.8
1979,11,LBN,12.86666667
1979,12,LBN,6.266666667
1980,1,LBN,3.533333333
1980,2,LBN,4.366666667
1980,3,LBN,6.766666667
1980,4,LBN,10.9
1980,5,LBN,15.36666667
1980,6,LBN,18.53333333
1980,7,LBN,21.13333333
1980,8,LBN,21.06666667
1980,9,LBN,18.23333333
1980,10,LBN,15.23333333
1980,11,LBN,11.86666667
1980,12,LBN,7.233333333
1981,1,LBN,3.733333333
1981,2,LBN,5.033333333
1981,3,LBN,8.066666667
1981,4,LBN,10.56666667
1981,5,LBN,13.63333333
1981,6,LBN,18.9
1981,7,LBN,20.83333333
1981,8,LBN,21.2
1981,9,LBN,19.33333333
1981,10,LBN,16.36666667
1981,11,LBN,9.333333333
1981,12,LBN,8.933333333
1982,1,LBN,6.2
1982,2,LBN,3.633333333
1982,3,LBN,5.9
1982,4,LBN,12
1982,5,LBN,14.36666667
1982,6,LBN,18.33333333
1982,7,LBN,19.63333333
1982,8,LBN,21.03333333
1982,9,LBN,18.96666667
1982,10,LBN,15.33333333
1982,11,LBN,8.033333333
1982,12,LBN,5.2
1983,1,LBN,2.066666667
1983,2,LBN,3.566666667
1983,3,LBN,6.3
1983,4,LBN,10.23333333
1983,5,LBN,14.86666667
1983,6,LBN,18.2
1983,7,LBN,20.36666667
1983,8,LBN,20.73333333
1983,9,LBN,18.73333333
1983,10,LBN,14.53333333
1983,11,LBN,12.4
1983,12,LBN,7.533333333
1984,1,LBN,5.333333333
1984,2,LBN,6.566666667
1984,3,LBN,7.933333333
1984,4,LBN,9.9
1984,5,LBN,15.8
1984,6,LBN,18.26666667
1984,7,LBN,20.3
1984,8,LBN,19.9
1984,9,LBN,18.96666667
1984,10,LBN,15.8
1984,11,LBN,10.43333333
1984,12,LBN,5.166666667
1985,1,LBN,6.533333333
1985,2,LBN,4.1
1985,3,LBN,7.2
1985,4,LBN,11.6
1985,5,LBN,16.26666667
1985,6,LBN,18.93333333
1985,7,LBN,20.1
1985,8,LBN,23.06666667
1985,9,LBN,19.43333333
1985,10,LBN,13.96666667
1985,11,LBN,12.93333333
1985,12,LBN,7.2
1986,1,LBN,5.433333333
1986,2,LBN,6.833333333
1986,3,LBN,8.833333333
1986,4,LBN,13.2
1986,5,LBN,13.5
1986,6,LBN,18.8
1986,7,LBN,20.8
1986,8,LBN,21.73333333
1986,9,LBN,20.76666667
1986,10,LBN,15.56666667
1986,11,LBN,8.466666667
1986,12,LBN,5.9
1987,1,LBN,6.5
1987,2,LBN,7.466666667
1987,3,LBN,4.233333333
1987,4,LBN,9.666666667
1987,5,LBN,15.33333333
1987,6,LBN,18.06666667
1987,7,LBN,21.4
1987,8,LBN,22
1987,9,LBN,19.73333333
1987,10,LBN,14.03333333
1987,11,LBN,10.63333333
1987,12,LBN,7.6
1988,1,LBN,4.866666667
1988,2,LBN,4.9
1988,3,LBN,6.4
1988,4,LBN,11
1988,5,LBN,16.56666667
1988,6,LBN,18.96666667
1988,7,LBN,22.43333333
1988,8,LBN,21.93333333
1988,9,LBN,19.9
1988,10,LBN,14.63333333
1988,11,LBN,8.7
1988,12,LBN,6.666666667
1989,1,LBN,2.2
1989,2,LBN,3.966666667
1989,3,LBN,8.2
1989,4,LBN,15.03333333
1989,5,LBN,17.03333333
1989,6,LBN,18.5
1989,7,LBN,21.2
1989,8,LBN,21.56666667
1989,9,LBN,19.26666667
1989,10,LBN,14.66666667
1989,11,LBN,11.56666667
1989,12,LBN,7.3
1990,1,LBN,3.133333333
1990,2,LBN,4.4
1990,3,LBN,7.266666667
1990,4,LBN,11.3
1990,5,LBN,15.36666667
1990,6,LBN,18.96666667
1990,7,LBN,21
1990,8,LBN,21.26666667
1990,9,LBN,19.06666667
1990,10,LBN,16.56666667
1990,11,LBN,13.2
1990,12,LBN,8.833333333
1991,1,LBN,5
1991,2,LBN,5.466666667
1991,3,LBN,8.466666667
1991,4,LBN,12.26666667
1991,5,LBN,15.03333333
1991,6,LBN,18.83333333
1991,7,LBN,20.43333333
1991,8,LBN,21.23333333
1991,9,LBN,19.16666667
1991,10,LBN,16.73333333
1991,11,LBN,11.86666667
1991,12,LBN,5.5
1992,1,LBN,2.366666667
1992,2,LBN,2.3
1992,3,LBN,5.466666667
1992,4,LBN,10.8
1992,5,LBN,14.36666667
1992,6,LBN,18.33333333
1992,7,LBN,20.03333333
1992,8,LBN,21.73333333
1992,9,LBN,19.1
1992,10,LBN,16.66666667
1992,11,LBN,10.7
1992,12,LBN,4.633333333
1993,1,LBN,4
1993,2,LBN,3.366666667
1993,3,LBN,6.633333333
1993,4,LBN,11.9
1993,5,LBN,13.9
1993,6,LBN,19.26666667
1993,7,LBN,21.13333333
1993,8,LBN,22
1993,9,LBN,19.53333333
1993,10,LBN,17.93333333
1993,11,LBN,9.933333333
1993,12,LBN,8.633333333
1994,1,LBN,6.833333333
1994,2,LBN,5.866666667
1994,3,LBN,7.7
1994,4,LBN,13.33333333
1994,5,LBN,16.36666667
1994,6,LBN,19.36666667
1994,7,LBN,21.03333333
1994,8,LBN,21.7
1994,9,LBN,21
1994,10,LBN,18.53333333
1994,11,LBN,10.56666667
1994,12,LBN,5.433333333
1995,1,LBN,5.833333333
1995,2,LBN,5.933333333
1995,3,LBN,8.533333333
1995,4,LBN,11.16666667
1995,5,LBN,16.83333333
1995,6,LBN,20.93333333
1995,7,LBN,21.7
1995,8,LBN,22.73333333
1995,9,LBN,20.2
1995,10,LBN,15.93333333
1995,11,LBN,9.3
1995,12,LBN,6.5
1996,1,LBN,5.033333333
1996,2,LBN,5.866666667
1996,3,LBN,7.4
1996,4,LBN,10.96666667
1996,5,LBN,17.93333333
1996,6,LBN,20.76666667
1996,7,LBN,23.5
1996,8,LBN,23.6
1996,9,LBN,20.66666667
1996,10,LBN,15.63333333
1996,11,LBN,12.36666667
1996,12,LBN,9.366666667
1997,1,LBN,5.9
1997,2,LBN,3.833333333
1997,3,LBN,5.8
1997,4,LBN,9.8
1997,5,LBN,17.16666667
1997,6,LBN,20.46666667
1997,7,LBN,22.63333333
1997,8,LBN,21.36666667
1997,9,LBN,19.6
1997,10,LBN,16.7
1997,11,LBN,12.06666667
1997,12,LBN,8.166666667
1998,1,LBN,5.1
1998,2,LBN,5.7
1998,3,LBN,7.1
1998,4,LBN,12.5
1998,5,LBN,16.83333333
1998,6,LBN,20.26666667
1998,7,LBN,22.8
1998,8,LBN,24.3
1998,9,LBN,20.86666667
1998,10,LBN,17.6
1998,11,LBN,14.16666667
1998,12,LBN,9.033333333
1999,1,LBN,6.466666667
1999,2,LBN,6.933333333
1999,3,LBN,8.666666667
1999,4,LBN,11.96666667
1999,5,LBN,17.63333333
1999,6,LBN,19.8
1999,7,LBN,22.06666667
1999,8,LBN,22.96666667
1999,9,LBN,20.2
1999,10,LBN,16.7
1999,11,LBN,11.43333333
1999,12,LBN,8.633333333
2000,1,LBN,3.933333333
2000,2,LBN,4.933333333
2000,3,LBN,6.666666667
2000,4,LBN,12.73333333
2000,5,LBN,15.8
2000,6,LBN,20.7
2000,7,LBN,24.33333333
2000,8,LBN,23.13333333
2000,9,LBN,19.86666667
2000,10,LBN,15.43333333
2000,11,LBN,11.6
2000,12,LBN,7.5
2001,1,LBN,5.833333333
2001,2,LBN,6.133333333
2001,3,LBN,11.3
2001,4,LBN,13.43333333
2001,5,LBN,16.26666667
2001,6,LBN,20.76666667
2001,7,LBN,22.66666667
2001,8,LBN,23.16666667
2001,9,LBN,20.5
2001,10,LBN,16.86666667
2001,11,LBN,10.83333333
2001,12,LBN,7.5
2002,1,LBN,3.333333333
2002,2,LBN,7.5
2002,3,LBN,9.233333333
2002,4,LBN,11.2
2002,5,LBN,15.43333333
2002,6,LBN,19.9
2002,7,LBN,23.06666667
2002,8,LBN,22.46666667
2002,9,LBN,20.16666667
2002,10,LBN,17.73333333
2002,11,LBN,12.2
2002,12,LBN,6.4
2003,1,LBN,6.8
2003,2,LBN,4.033333333
2003,3,LBN,5.9
2003,4,LBN,11.7
2003,5,LBN,18.3
2003,6,LBN,20.03333333
2003,7,LBN,22
2003,8,LBN,23
2003,9,LBN,19.6
2003,10,LBN,16.93333333
2003,11,LBN,11.43333333
2003,12,LBN,7.066666667
2004,1,LBN,5.1
2004,2,LBN,5.233333333
2004,3,LBN,9.366666667
2004,4,LBN,11.86666667
2004,5,LBN,15.33333333
2004,6,LBN,19.2
2004,7,LBN,21.93333333
2004,8,LBN,21.63333333
2004,9,LBN,19.73333333
2004,10,LBN,17.63333333
2004,11,LBN,11.2
2004,12,LBN,5.566666667
2005,1,LBN,5.533333333
2005,2,LBN,5.366666667
2005,3,LBN,8.733333333
2005,4,LBN,12.26666667
2005,5,LBN,15.7
2005,6,LBN,19.4
2005,7,LBN,22.13333333
2005,8,LBN,22.6
2005,9,LBN,19.8
2005,10,LBN,15.23333333
2005,11,LBN,9.833333333
2005,12,LBN,8.633333333
2006,1,LBN,4.633333333
2006,2,LBN,6.166666667
2006,3,LBN,8.566666667
2006,4,LBN,11.73333333
2006,5,LBN,16.2
2006,6,LBN,20.76666667
2006,7,LBN,20.9
2006,8,LBN,23.03333333
2006,9,LBN,20.33333333
2006,10,LBN,15.53333333
2006,11,LBN,9.7
2006,12,LBN,5.766666667
2007,1,LBN,4.6
2007,2,LBN,5.933333333
2007,3,LBN,7.9
2007,4,LBN,10.26666667
2007,5,LBN,17.3
2007,6,LBN,20.43333333
2007,7,LBN,22.9
2007,8,LBN,22.36666667
2007,9,LBN,20.16666667
2007,10,LBN,17.56666667
2007,11,LBN,11.76666667
2007,12,LBN,7.066666667
2008,1,LBN,2.3
2008,2,LBN,4.8
2008,3,LBN,11.06666667
2008,4,LBN,13.56666667
2008,5,LBN,15.43333333
2008,6,LBN,21.23333333
2008,7,LBN,22.56666667
2008,8,LBN,23.6
2008,9,LBN,20.73333333
2008,10,LBN,16.1
2008,11,LBN,11.9
2008,12,LBN,7.533333333
2009,1,LBN,5.6
2009,2,LBN,6.133333333
2009,3,LBN,7.133333333
2009,4,LBN,11.73333333
2009,5,LBN,15.8
2009,6,LBN,21.2
2009,7,LBN,22.43333333
2009,8,LBN,22.76666667
2009,9,LBN,19.16666667
2009,10,LBN,17.86666667
2009,11,LBN,10.73333333
2009,12,LBN,8.933333333
2010,1,LBN,7.566666667
2010,2,LBN,7.633333333
2010,3,LBN,10.6
2010,4,LBN,13.1
2010,5,LBN,17.23333333
2010,6,LBN,20.73333333
2010,7,LBN,23.03333333
2010,8,LBN,25.2
2010,9,LBN,21.5
2010,10,LBN,18.1
2010,11,LBN,14.46666667
2010,12,LBN,9.333333333
2011,1,LBN,6.233333333
2011,2,LBN,6.2
2011,3,LBN,8.166666667
2011,4,LBN,11.6
2011,5,LBN,15.36666667
2011,6,LBN,19.7
2011,7,LBN,22.73333333
2011,8,LBN,22.76666667
2011,9,LBN,20.26666667
2011,10,LBN,15.73333333
2011,11,LBN,8.3
2011,12,LBN,6.633333333
2012,1,LBN,4.533333333
2012,2,LBN,4.5
2012,3,LBN,6.233333333
2012,4,LBN,13.3
2012,5,LBN,16.7
2012,6,LBN,21.63333333
2012,7,LBN,23.8
2012,8,LBN,23.73333333
2012,9,LBN,21.06666667
2012,10,LBN,17.56666667
2012,11,LBN,12.3
2012,12,LBN,8.066666667
2013,1,LBN,5.3
2013,2,LBN,7.7
2013,3,LBN,9.933333333
2013,4,LBN,12.13333333
2013,5,LBN,17.66666667
2013,6,LBN,20.46666667
2013,7,LBN,22.16666667
2013,8,LBN,23.03333333
2013,9,LBN,19.8
2013,10,LBN,14.96666667
2013,11,LBN,13.36666667
2013,12,LBN,5.8
1960,1,LBR,25.22758621
1960,2,LBR,26.40689655
1960,3,LBR,25.96896552
1960,4,LBR,26.08275862
1960,5,LBR,25.76896552
1960,6,LBR,24.86206897
1960,7,LBR,24.67931034
1960,8,LBR,24.46206897
1960,9,LBR,25.17586207
1960,10,LBR,26.41034483
1960,11,LBR,26.15172414
1960,12,LBR,25.18275862
1961,1,LBR,25.20344828
1961,2,LBR,26.0137931
1961,3,LBR,26.8
1961,4,LBR,26.47931034
1961,5,LBR,26.27931034
1961,6,LBR,25.27241379
1961,7,LBR,24.18275862
1961,8,LBR,23.41034483
1961,9,LBR,25
1961,10,LBR,26.05517241
1961,11,LBR,25.75172414
1961,12,LBR,25.30344828
1962,1,LBR,26.00689655
1962,2,LBR,25.91034483
1962,3,LBR,26.18965517
1962,4,LBR,26.36551724
1962,5,LBR,25.65172414
1962,6,LBR,24.74827586
1962,7,LBR,24.82068966
1962,8,LBR,24.07931034
1962,9,LBR,24.9862069
1962,10,LBR,26.13103448
1962,11,LBR,25.73448276
1962,12,LBR,24.99310345
1963,1,LBR,25.74137931
1963,2,LBR,26.02068966
1963,3,LBR,26.36206897
1963,4,LBR,26.61724138
1963,5,LBR,25.89310345
1963,6,LBR,25.36206897
1963,7,LBR,25.12758621
1963,8,LBR,24.82758621
1963,9,LBR,25.76896552
1963,10,LBR,26.10689655
1963,11,LBR,25.9
1963,12,LBR,25.34482759
1964,1,LBR,25.84482759
1964,2,LBR,26.77586207
1964,3,LBR,26.70344828
1964,4,LBR,26.8
1964,5,LBR,25.57586207
1964,6,LBR,25.1862069
1964,7,LBR,24.4862069
1964,8,LBR,23.66551724
1964,9,LBR,24.6862069
1964,10,LBR,25.4862069
1964,11,LBR,25.30689655
1964,12,LBR,24.95172414
1965,1,LBR,24.62413793
1965,2,LBR,25.43448276
1965,3,LBR,26.55862069
1965,4,LBR,26.4862069
1965,5,LBR,25.81724138
1965,6,LBR,25.19310345
1965,7,LBR,24.28275862
1965,8,LBR,24.36206897
1965,9,LBR,24.82758621
1965,10,LBR,26.05862069
1965,11,LBR,25.73793103
1965,12,LBR,24.79655172
1966,1,LBR,24.99310345
1966,2,LBR,26.64827586
1966,3,LBR,26.93793103
1966,4,LBR,26.74827586
1966,5,LBR,26.13448276
1966,6,LBR,25.07241379
1966,7,LBR,25.07241379
1966,8,LBR,24.13103448
1966,9,LBR,24.76551724
1966,10,LBR,25.79655172
1966,11,LBR,25.65172414
1966,12,LBR,25.16551724
1967,1,LBR,24.96551724
1967,2,LBR,26.34827586
1967,3,LBR,26.6
1967,4,LBR,26.53103448
1967,5,LBR,25.95862069
1967,6,LBR,24.82758621
1967,7,LBR,24.01034483
1967,8,LBR,23.76206897
1967,9,LBR,24.57586207
1967,10,LBR,25.75517241
1967,11,LBR,25.83448276
1967,12,LBR,24.68275862
1968,1,LBR,25.32413793
1968,2,LBR,26.0137931
1968,3,LBR,25.85517241
1968,4,LBR,26.02758621
1968,5,LBR,25.32068966
1968,6,LBR,25.11034483
1968,7,LBR,25.06551724
1968,8,LBR,24.72068966
1968,9,LBR,25.18275862
1968,10,LBR,25.97586207
1968,11,LBR,25.37241379
1968,12,LBR,25.13448276
1969,1,LBR,26.14827586
1969,2,LBR,26.69310345
1969,3,LBR,26.69310345
1969,4,LBR,26.76896552
1969,5,LBR,26.11034483
1969,6,LBR,25.21034483
1969,7,LBR,24.30344828
1969,8,LBR,23.93448276
1969,9,LBR,25
1969,10,LBR,25.4862069
1969,11,LBR,25.19310345
1969,12,LBR,25.7
1970,1,LBR,26.15172414
1970,2,LBR,26.81724138
1970,3,LBR,26.84482759
1970,4,LBR,26.83793103
1970,5,LBR,25.72068966
1970,6,LBR,25.2862069
1970,7,LBR,24.5137931
1970,8,LBR,24.47586207
1970,9,LBR,24.88965517
1970,10,LBR,26.30689655
1970,11,LBR,25.89310345
1970,12,LBR,25.05172414
1971,1,LBR,25.38275862
1971,2,LBR,25.84827586
1971,3,LBR,26.29310345
1971,4,LBR,26.26896552
1971,5,LBR,25.57241379
1971,6,LBR,24.94827586
1971,7,LBR,24.41034483
1971,8,LBR,23.82068966
1971,9,LBR,24.64482759
1971,10,LBR,25.79310345
1971,11,LBR,25.40344828
1971,12,LBR,24.56206897
1972,1,LBR,25.44137931
1972,2,LBR,25.95517241
1972,3,LBR,26.03793103
1972,4,LBR,26.16896552
1972,5,LBR,25.63103448
1972,6,LBR,25.34482759
1972,7,LBR,25.03103448
1972,8,LBR,24.46551724
1972,9,LBR,25.38965517
1972,10,LBR,26.36896552
1972,11,LBR,25.97931034
1972,12,LBR,25.27586207
1973,1,LBR,25.68965517
1973,2,LBR,27.09310345
1973,3,LBR,27.02758621
1973,4,LBR,27.04827586
1973,5,LBR,26.07931034
1973,6,LBR,25.49655172
1973,7,LBR,25.37586207
1973,8,LBR,24.90689655
1973,9,LBR,25.49655172
1973,10,LBR,26.2862069
1973,11,LBR,25.81034483
1973,12,LBR,25.30689655
1974,1,LBR,25.20344828
1974,2,LBR,26.5137931
1974,3,LBR,26.6137931
1974,4,LBR,26.61034483
1974,5,LBR,25.87586207
1974,6,LBR,25.58965517
1974,7,LBR,24.87931034
1974,8,LBR,24.49310345
1974,9,LBR,25.07241379
1974,10,LBR,26.16896552
1974,11,LBR,25.94137931
1974,12,LBR,25.01034483
1975,1,LBR,25.17241379
1975,2,LBR,26.46551724
1975,3,LBR,26.67241379
1975,4,LBR,26.29310345
1975,5,LBR,25.35517241
1975,6,LBR,25.14482759
1975,7,LBR,24.59655172
1975,8,LBR,23.98965517
1975,9,LBR,24.90689655
1975,10,LBR,25.75172414
1975,11,LBR,25.65172414
1975,12,LBR,25.43448276
1976,1,LBR,25.29310345
1976,2,LBR,26.02758621
1976,3,LBR,26.27241379
1976,4,LBR,26.17241379
1976,5,LBR,25.40689655
1976,6,LBR,24.64827586
1976,7,LBR,24.05862069
1976,8,LBR,23.72413793
1976,9,LBR,25.09655172
1976,10,LBR,25.35172414
1976,11,LBR,25.09310345
1976,12,LBR,24.75862069
1977,1,LBR,25.87586207
1977,2,LBR,26.47586207
1977,3,LBR,26.78965517
1977,4,LBR,26.97241379
1977,5,LBR,25.77241379
1977,6,LBR,25.12068966
1977,7,LBR,24.53793103
1977,8,LBR,24.37931034
1977,9,LBR,25.20344828
1977,10,LBR,26.19310345
1977,11,LBR,25.89310345
1977,12,LBR,25.24827586
1978,1,LBR,26.41724138
1978,2,LBR,26.68965517
1978,3,LBR,26.27241379
1978,4,LBR,26.15517241
1978,5,LBR,25.58275862
1978,6,LBR,24.84482759
1978,7,LBR,24.26551724
1978,8,LBR,24.28965517
1978,9,LBR,25.28965517
1978,10,LBR,26.05172414
1978,11,LBR,25.69310345
1978,12,LBR,25.37586207
1979,1,LBR,26.17241379
1979,2,LBR,26.21034483
1979,3,LBR,26.68965517
1979,4,LBR,26.69655172
1979,5,LBR,25.95517241
1979,6,LBR,25.26206897
1979,7,LBR,24.86896552
1979,8,LBR,24.65172414
1979,9,LBR,25.53103448
1979,10,LBR,26.30689655
1979,11,LBR,26.20344828
1979,12,LBR,25.10689655
1980,1,LBR,26.33793103
1980,2,LBR,26.34137931
1980,3,LBR,26.35517241
1980,4,LBR,26.84482759
1980,5,LBR,25.70344828
1980,6,LBR,25.23448276
1980,7,LBR,24.86206897
1980,8,LBR,24.40689655
1980,9,LBR,25.42413793
1980,10,LBR,26.18965517
1980,11,LBR,25.69655172
1980,12,LBR,24.82758621
1981,1,LBR,24.48965517
1981,2,LBR,26.45862069
1981,3,LBR,26.27586207
1981,4,LBR,26.59310345
1981,5,LBR,25.52413793
1981,6,LBR,25.51034483
1981,7,LBR,24.39310345
1981,8,LBR,24.40344828
1981,9,LBR,25.54482759
1981,10,LBR,26.20344828
1981,11,LBR,25.72758621
1981,12,LBR,25.47586207
1982,1,LBR,24.88965517
1982,2,LBR,26.05862069
1982,3,LBR,26.13793103
1982,4,LBR,26.39655172
1982,5,LBR,25.54827586
1982,6,LBR,25.06896552
1982,7,LBR,24.41034483
1982,8,LBR,23.92413793
1982,9,LBR,25.43103448
1982,10,LBR,25.92758621
1982,11,LBR,25.57241379
1982,12,LBR,24.50344828
1983,1,LBR,24.42413793
1983,2,LBR,26.45172414
1983,3,LBR,27.3137931
1983,4,LBR,27.22068966
1983,5,LBR,26.03793103
1983,6,LBR,25.15172414
1983,7,LBR,24.77586207
1983,8,LBR,24.44827586
1983,9,LBR,25.22413793
1983,10,LBR,26.08965517
1983,11,LBR,25.78275862
1983,12,LBR,24.7137931
1984,1,LBR,25.46206897
1984,2,LBR,25.84137931
1984,3,LBR,26.51724138
1984,4,LBR,26.28275862
1984,5,LBR,25.75862069
1984,6,LBR,25.29655172
1984,7,LBR,24.50689655
1984,8,LBR,24.72413793
1984,9,LBR,25.41034483
1984,10,LBR,26.16551724
1984,11,LBR,25.84137931
1984,12,LBR,24.87931034
1985,1,LBR,25.42068966
1985,2,LBR,25.90344828
1985,3,LBR,26.65517241
1985,4,LBR,26.40344828
1985,5,LBR,25.39655172
1985,6,LBR,25.02068966
1985,7,LBR,24.02413793
1985,8,LBR,24.37241379
1985,9,LBR,24.84482759
1985,10,LBR,26.09310345
1985,11,LBR,26.02413793
1985,12,LBR,24.62068966
1986,1,LBR,24.49655172
1986,2,LBR,26.32068966
1986,3,LBR,26.22758621
1986,4,LBR,26.37931034
1986,5,LBR,25.94137931
1986,6,LBR,25.26551724
1986,7,LBR,24.17931034
1986,8,LBR,24.28965517
1986,9,LBR,25.23103448
1986,10,LBR,25.78275862
1986,11,LBR,25.22413793
1986,12,LBR,24.36551724
1987,1,LBR,26.12413793
1987,2,LBR,26.5862069
1987,3,LBR,26.83793103
1987,4,LBR,27.65172414
1987,5,LBR,26.36896552
1987,6,LBR,25.76551724
1987,7,LBR,25.82068966
1987,8,LBR,25.12758621
1987,9,LBR,25.7862069
1987,10,LBR,26.55517241
1987,11,LBR,26.59655172
1987,12,LBR,25.52413793
1988,1,LBR,25.69310345
1988,2,LBR,26.97586207
1988,3,LBR,27.2
1988,4,LBR,26.95172414
1988,5,LBR,26.75172414
1988,6,LBR,25.54137931
1988,7,LBR,24.93793103
1988,8,LBR,24.4862069
1988,9,LBR,25.3
1988,10,LBR,26.67931034
1988,11,LBR,25.99655172
1988,12,LBR,23.98965517
1989,1,LBR,25.23103448
1989,2,LBR,26.20689655
1989,3,LBR,26.15172414
1989,4,LBR,26.64137931
1989,5,LBR,26.26896552
1989,6,LBR,25.37241379
1989,7,LBR,25.04137931
1989,8,LBR,24.37586207
1989,9,LBR,25.22068966
1989,10,LBR,26.01034483
1989,11,LBR,26.41724138
1989,12,LBR,25.59310345
1990,1,LBR,25.2862069
1990,2,LBR,26.21034483
1990,3,LBR,27.32413793
1990,4,LBR,26.93793103
1990,5,LBR,26.04137931
1990,6,LBR,25.62068966
1990,7,LBR,24.21034483
1990,8,LBR,24.60689655
1990,9,LBR,25.32413793
1990,10,LBR,26.03793103
1990,11,LBR,26.04827586
1990,12,LBR,25.45862069
1991,1,LBR,25.82413793
1991,2,LBR,26.73103448
1991,3,LBR,26.71724138
1991,4,LBR,26.25172414
1991,5,LBR,25.63103448
1991,6,LBR,25.89655172
1991,7,LBR,25.24482759
1991,8,LBR,24.26551724
1991,9,LBR,25.3
1991,10,LBR,25.57241379
1991,11,LBR,25.44827586
1991,12,LBR,24.8137931
1992,1,LBR,24.85172414
1992,2,LBR,26.54827586
1992,3,LBR,26.40344828
1992,4,LBR,26.53103448
1992,5,LBR,25.58275862
1992,6,LBR,24.94482759
1992,7,LBR,24.32413793
1992,8,LBR,24.32413793
1992,9,LBR,24.84137931
1992,10,LBR,26.26551724
1992,11,LBR,25.2137931
1992,12,LBR,25.86896552
1993,1,LBR,24.98275862
1993,2,LBR,26.53448276
1993,3,LBR,25.85172414
1993,4,LBR,26.31034483
1993,5,LBR,26.03793103
1993,6,LBR,25.35172414
1993,7,LBR,24.71034483
1993,8,LBR,24.83793103
1993,9,LBR,25.13103448
1993,10,LBR,26.4
1993,11,LBR,26.24137931
1993,12,LBR,25.35517241
1994,1,LBR,25.25862069
1994,2,LBR,26.59310345
1994,3,LBR,26.42758621
1994,4,LBR,26.63448276
1994,5,LBR,26.14482759
1994,6,LBR,25.47241379
1994,7,LBR,24.49310345
1994,8,LBR,24.15517241
1994,9,LBR,25.58965517
1994,10,LBR,25.97931034
1994,11,LBR,25.86206897
1994,12,LBR,24.20344828
1995,1,LBR,24.91724138
1995,2,LBR,26.49310345
1995,3,LBR,26.80344828
1995,4,LBR,26.54827586
1995,5,LBR,26.12758621
1995,6,LBR,25.89655172
1995,7,LBR,24.80689655
1995,8,LBR,24.73103448
1995,9,LBR,25.57931034
1995,10,LBR,26.17586207
1995,11,LBR,26.41034483
1995,12,LBR,24.54482759
1996,1,LBR,25.93793103
1996,2,LBR,26.43448276
1996,3,LBR,25.91724138
1996,4,LBR,26.69655172
1996,5,LBR,26.29310345
1996,6,LBR,25.69655172
1996,7,LBR,24.96551724
1996,8,LBR,24.63103448
1996,9,LBR,25.04137931
1996,10,LBR,26.12068966
1996,11,LBR,25.88965517
1996,12,LBR,25.57241379
1997,1,LBR,26.43793103
1997,2,LBR,25.97931034
1997,3,LBR,27.14482759
1997,4,LBR,26.38965517
